2025-06-08 09:06:03,448 [Worker-12: Launching Executing clean in D__CDAC-Project_backend-crypto_crypto-trading-platform] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: D:\sts-4.30.0.RELEASE\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-compat-3.9.9.jar
2025-06-08 09:06:03,448 [Worker-12: Launching Executing clean in D__CDAC-Project_backend-crypto_crypto-trading-platform] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: D:\sts-4.30.0.RELEASE\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-core-3.9.9.jar
2025-06-08 09:06:03,449 [Worker-12: Launching Executing clean in D__CDAC-Project_backend-crypto_crypto-trading-platform] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: D:\sts-4.30.0.RELEASE\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-embedder-3.9.9.jar
2025-06-08 09:06:03,449 [Worker-12: Launching Executing clean in D__CDAC-Project_backend-crypto_crypto-trading-platform] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: D:\sts-4.30.0.RELEASE\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-model-3.9.9.jar
2025-06-08 09:06:03,449 [Worker-12: Launching Executing clean in D__CDAC-Project_backend-crypto_crypto-trading-platform] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: D:\sts-4.30.0.RELEASE\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-model-builder-3.9.9.jar
2025-06-08 09:06:03,449 [Worker-12: Launching Executing clean in D__CDAC-Project_backend-crypto_crypto-trading-platform] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: D:\sts-4.30.0.RELEASE\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-plugin-api-3.9.9.jar
2025-06-08 09:06:03,449 [Worker-12: Launching Executing clean in D__CDAC-Project_backend-crypto_crypto-trading-platform] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: D:\sts-4.30.0.RELEASE\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-repository-metadata-3.9.9.jar
2025-06-08 09:06:03,450 [Worker-12: Launching Executing clean in D__CDAC-Project_backend-crypto_crypto-trading-platform] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: D:\sts-4.30.0.RELEASE\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-api-1.9.22.jar
2025-06-08 09:06:03,450 [Worker-12: Launching Executing clean in D__CDAC-Project_backend-crypto_crypto-trading-platform] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: D:\sts-4.30.0.RELEASE\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-connector-basic-1.9.22.jar
2025-06-08 09:06:03,450 [Worker-12: Launching Executing clean in D__CDAC-Project_backend-crypto_crypto-trading-platform] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: D:\sts-4.30.0.RELEASE\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-impl-1.9.22.jar
2025-06-08 09:06:03,450 [Worker-12: Launching Executing clean in D__CDAC-Project_backend-crypto_crypto-trading-platform] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: D:\sts-4.30.0.RELEASE\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-named-locks-1.9.22.jar
2025-06-08 09:06:03,450 [Worker-12: Launching Executing clean in D__CDAC-Project_backend-crypto_crypto-trading-platform] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: D:\sts-4.30.0.RELEASE\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-provider-3.9.9.jar
2025-06-08 09:06:03,451 [Worker-12: Launching Executing clean in D__CDAC-Project_backend-crypto_crypto-trading-platform] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: D:\sts-4.30.0.RELEASE\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-spi-1.9.22.jar
